	title	category
4807	Apesar de derrota, torcida aplaude o Palmeiras, e técnico fala em paciência	sports
4808	Parceiros há oito anos, Coutinho diz que Neymar está cada vez melhor	sports
4809	Lucas faz golaço, mas PSG sofre virada e é goleado no Francês	sports
4810	Hoje na TV: Aberto dos Estados Unidos	sports
4811	Após Guerrero, goleiro Aranha também é diagnosticado com dengue	sports
4812	Zagueiro do São Paulo é convocado para seleção sub-20 da Sérvia	sports
4813	Lucas Pratto marca duas vezes, e São Paulo vence o São Bento de virada	sports
4814	Casagrande relata rompimento com Sócrates e como reatou amizade	sports
4815	Ronda é surpreendida e perde cinturão do peso-galo do UFC	sports
4816	Corinthians e Inter se enfrentam na 4ª fase da Copa do Brasil; veja duelos	sports
4817	Brasil perde para Colômbia e termina Sul-Americano sub-20 em 4º	sports
4818	Acusado em escândalo de corrupção, presidente da Concacaf é extraditado	sports
4819	Corinthians desiste de Teo Gutiérrez e reforça veto a escalação de Guerrero	sports
4820	Depois de Neymar, Mascherano é acusado de sonegar impostos	sports
4821	Justiça nega recurso da Portuguesa e mantém penhora do Canindé	sports
4822	"
		School in Rio Attended by Brazilian Judo Champion Has Other Olympic Hopefuls
		"	sports
4823	"
		Érika Miranda perde bronze, e judô segue pelo segundo dia sem medalha
		"	sports
4824	Ao igualar recorde das eliminatórias de 1970, Tite diz que 'ficha não caiu'	sports
4825	Bola na mão é pênalti no Mineirão, mas não é no Morumbi	sports
4826	Com gol de revelação de Cotia, São Paulo busca empate com Grêmio	sports
4827	"
		Seleção tenta superar dependência de Cristiane para chegar à final
		"	sports
4828	"
		Ex-ginasta Lais Souza se diz ansiosa por carregar a tocha em SP; veja trajeto
		"	sports
4829	Alisson diz que Jefferson mostrou caráter, e barrado admite frustração	sports
4830	"
		Baiana tentará repetir em Tóquio sucesso de Isaquias Queiroz na Rio-2016
		"	sports
4831	Alecsandro cita propostas, mas diz querer ficar no Palmeiras	sports
4832	Funcionários recolocam parte de cobertura que caiu em Interlagos	sports
4833	Osorio aposta em estilo diferente de Boschilia para substituir Ganso	sports
4834	Grêmio perde outra para o Rosario e está eliminado da Libertadores	sports
4835	Governo banca obra de R$ 24 mi para atletas terem isolamento na Rio-2016	sports
4836	Médico do Corinthians diz que Rildo será desfalque por no mínimo um mês	sports
4837	"
		Prisão de suspeitos de ligação com grupos terroristas repercute pelo mundo
		"	sports
4838	"
		Justiça do Rio dá cinco dias para comitê apresentar documentos de marketing
		"	sports
4839	São Paulo faz promoção 'pague um ingresso, leve dois' contra San Lorenzo	sports
4840	Ex-presidente da Conmebol irá para prisão domiciliar no Paraguai	sports
4841	Seleção chilena descarta saída de Sampaoli, cogitado pelo Internacional	sports
4842	Robinho é titular contra a Venezuela, e Miranda ganha a faixa de capitão	sports
4843	Homem que morreu antes de clássico nasceu na Bahia e tinha 53 anos	sports
4844	Dunga escala seleção com Alisson e Ricardo Oliveira como titulares	sports
4845	Por fraude fiscal, Mascherano é condenado a um ano de prisão	sports
4846	Proposta de parcelar pagamento por Rafael Marques desagrada a chineses	sports
4847	"
		Patrocínios secam, e Rio-2016 vira a Olimpíada da permuta
		"	sports
4848	Neymar será capitão da seleção brasileira pela 1ª vez com Tite	sports
4849	"
		Bolt na pista e medalhas em jogo para o Brasil; veja o que assistir nesta quinta
		"	sports
4850	Hoje na TV: Argentina x Brasil, pela Copa Davis de tênis	sports
4851	Câmara de SP vai votar lei que libera cerveja em jogos	sports
4852	"
		TV parceira dos Jogos, NBC vai abordar problemas só até disputa começar
		"	sports
4853	Com gols de Tevez, Boca bate Sevilla em torneio amistoso	sports
4854	"
		Militares ocupam pontos turísticos a partir desta terça 
		"	sports
4855	Djokovic ganha Roland Garros, fecha Grand Slam e repete gesto de Guga	sports
4856	Renato Gaúcho conta com 'braço direito' tático que sofre com piadas	sports
4857	"
		Rio-2016 apresenta balanço e dá esclarecimentos sobre a Vila para o COI
		"	sports
4858	Defesa de Marin inclui 4 escritórios de advocacia nos EUA e na Suíça	sports
4859	Marcelo Oliveira espanta síndrome do vice e conquista 1ª Copa do Brasil	sports
4860	Sem Gallo, Dunga e Gilmar Rinaldi visitam seleção de base	sports
4861	"
		Após eliminação no basquete, Magnano terá futuro decidido na semana que vem
		"	sports
4862	"
		Após ouro, Martine e Kahena querem inspirar outras mulheres para a vela
		"	sports
4863	Na Série B, a briga é apenas para escapar da degola	sports
4864	"
		Provas de natação devem acontecer em arena abafada e com muito calor
		"	sports
4865	Harden marca 50 pontos em vitória dos Rockets sobre o Denver Nuggets	sports
4866	Abel Braga é favorito para assumir cargo de treinador do São Paulo	sports
4867	Fifa abre processo de investigação contra Del Nero	sports
4868	Após troca de técnico, Maurine é a 5ª jogadora que se aposenta da seleção	sports
4869	Sócios do Palmeiras esgotam ingressos para final da Copa do Brasil	sports
4870	Zico 'apara arestas' na CBF e ganha apoio para a presidência da Fifa	sports
4871	Tenho lindas recordações, diz Tevez sobre chance de enfrentar Corinthians	sports
4872	Eleição define novo presidente do Corinthians	sports
4873	Ferrari atravessa jejum de 14 anos no GP de Mônaco	sports
4874	Camisa do 7 a 1 encalha, e Nike e CBF cancelam novo uniforme pela 1ª vez	sports
4875	Warriors derrotam os Cavaliers e ficam a uma vitória do título da NBA	sports
4876	Flamengo derrota o Santos e 'toma' segunda colocação do campeonato	sports
4877	Nadal bate Dimitrov em quase 5 horas e volta a decidir Slam com Federer	sports
4878	"
		Tenho certeza que a cidade estará muito segura, diz prefeito do Rio
		"	sports
4879	Após 'dedada', Cavani é suspenso por 2 jogos e perderá estreia na eliminatória	sports
4880	Marin põe mansão para alugar e pagar prisão domiciliar em NY, diz jornal	sports
4881	Em 2016 vai ser mais difícil, diz cubana que tirou ouro de Murer	sports
4882	Cássio defende pênalti, Corinthians vence o Grêmio e dispara na ponta	sports
4883	CBF não envia acordos de patrocínio, mas leva outros documentos à CPI	sports
4884	"
		Nadal e López garantem a prata apesar de quadra em condições ruins
		"	sports
4885	Ferrari apresenta conceito de carro com visual futurista para a F-1	sports
4886	Advogado que vai conduzir reforma na Fifa quer ficha limpa na entidade	sports
4887	São Paulo ataca por feito inédito no século contra o Corinthians	sports
4888	Espanhola assusta, mas Serena conquista o hexa em Wimbledon	sports
4889	Ex-presidente da CBDA está detido no mesmo presídio de Sérgio Cabral	sports
4890	Aposentadorias de Massa e Button realçam mudança de geração na F-1	sports
4891	Sinto uma equipe compacta e que pode surpreender o adversário, diz Dorival	sports
4892	Rockets e Cleveland dão o troco e empatam confrontos na NBA	sports
4893	Ceni será denunciado pelo STJD por críticas a árbitro e pode ser suspenso	sports
4894	Inscrito no Paulista, Wesley vai estrear pelo São Paulo no sábado	sports
4895	Cleiton Xavier se lesiona e desfalca Palmeiras por cerca de um mês	sports
4896	1º rival do Brasil nas eliminatórias, Chile tem sua melhor posição na Fifa	sports
4897	Com campanha irregular, Wizards perdem em casa para os Bucks	sports
4898	Brasileiro vai para sua 2ª final de challenger no ano e mantém ascensão	sports
4899	Em 1ª derrota de Dunga, Brasil perde para Colômbia e Neymar é expulso	sports
4900	Erramos: CBF tira Gallo do cargo de coordenador e põe seu futuro de técnico em xeque	sports
4901	"
		""La obra del metro para los Juegos Olímpicos no puede tener más atrasos"", dice el secretario de Transporte de Río
		"	sports
4902	'Se der chance, vai tomar gol', diz ídolo do Nacional que jogou no São Paulo	sports
4903	FPF passou clássico da Copa São Paulo para Limeira para evitar violência	sports
4904	Neymar diz que Messi vai ganhar Bola de Ouro, mas espera estar na final	sports
4905	Governo federal declara apoio à liga após encontro em Brasília	sports
4906	Chefe da arbitragem isenta juiz da final e vê gol do Palmeiras como legal	sports
4907	"
		Estreante, vôlei de Camarões fará estágio no Brasil antes da Rio-2016
		"	sports
4908	O carrossel de Nilmara	sports
4909	Cristiano Ronaldo perde pênalti, e Portugal continua sem vencer na Euro	sports
4910	Filho de Massa aposta em 3º lugar para o pai, que torce pela chuva	sports
4911	Ronaldo aparece na festa do hexa e recebe aplausos da torcida	sports
4912	Com lesão na cabeça, rival de brasileiros no surfe está fora de etapa	sports
4913	Com pênalti polêmico, Bayern vence; Borussia bate o Hannover de virada	sports
4914	Após perder três patrocinadores, CBF amplia contrato com a Chevrolet	sports
4915	Corte de patrocínio e retração atinge clubes e atletas da natação do país	sports
4916	"
		Daniel Dias quebra o prório recorde mundial na natação paraolímpica
		"	sports
4917	Justiça rejeita pedido de Neymar e mantém multa de R$ 460 mil	sports
4918	Mascote uruguaio é expulso ao tentar sair em foto do Brasil sub-20	sports
4919	Promotoria abre investigação contra Paes por campo de golfe da Olimpíada	sports
4920	"
		El Comité Olímpico Internacional abre una investigación sobre el caso de la mentira de los nadadores americanos
		"	sports
4921	EUA investigam envolvimento da Fox com escândalo na Fifa	sports
4922	Seleção feminina de basquete perde técnico em meio a crise	sports
4923	Escândalo de corrupção ameaça edição especial da Copa América nos EUA	sports
4924	"
		Michael Phelps será o porta-bandeira dos EUA na abertura da Rio-2016
		"	sports
4925	Palmeiras ainda pode contratar, diz Nobre	sports
4926	Ricardo Teixeira usou avião da CBF para fazer escala em paraíso fiscal	sports
4927	São Paulo pega o Sport em PE por primeiros pontos fora de casa	sports
4928	Hoje na TV: Sampaio Corrêa x Palmeiras, pela Copa do Brasil	sports
4929	Sergio Ramos não se intimidou com galácticos aos 19 anos e iguala Raúl	sports
4930	Santos empata em casa e completa 4 jogos sem vencer no Brasileiro	sports
4931	Prass fica insatisfeito com atuação do Palmeiras mesmo com vitória	sports
4932	Bauru vence Flamengo em estreia com cara de final do NBB	sports
4933	Desclassificado de prova, Thiago Pereira posta imagem da polêmica	sports
4934	Hamilton larga mal, e Rosberg dispara na liderança com vitória no Japão	sports
4935	Rodrigo Caio volta a treinar no São Paulo e supera 'tristeza grande'	sports
4936	Flamengo e Mogi abrem semifinais do torneio nacional de basquete	sports
4937	Na Suécia, árbitro inova e assume erro no apito pelo Facebook	sports
4938	Invencível, 'novo' Corinthians se firma com vitórias magras	sports
4939	Organização adia terceiro dia do Mundial de surfe na Austrália	sports
4940	Kvitova ficará 6 meses sem jogar para tratar ferimento sofrido em assalto	sports
4941	Sem brasileiros, revista inglesa coloca Osorio entre 50 melhores do mundo	sports
4942	Antes de GP da Rússia, Hamilton faz homenagem a Ayrton Senna	sports
4943	'Tempestade Brasileira' do surfe é destaque na imprensa internacional	sports
4944	"
		Ministério da Saúde diz que não há motivo para adiar Olimpíada
		"	sports
4945	Em dia tenso na Catalunha, Barcelona vence Las Palmas sem torcida	sports
4946	David Luiz vê preparação de Dunga diferente da de Felipão na Copa	sports
4947	Corinthians vence o Sport em casa e continua na briga pela liderança	sports
4948	Neymar chega ao Brasil antes de seleção, mas não fala com a imprensa	sports
4949	Corinthians terá apenas Cássio de titular em jogo da Libertadores	sports
4950	Palmeiras e Santos têm reencontro com mudanças e continuidades	sports
4951	Para Lugano, elenco pequeno e falta de experiência explicam instabilidade	sports
4952	Filho de Schumacher inicia testes na F-4 alemã em meio a pedidos de calma	sports
4953	"
		Nuzman evita dar meta de medalhas e diz que espera Brasil no top 10
		"	sports
4954	Após tirar baço, Ana Marcela nada 15 km por dia por Tóquio-2020	sports
4955	Corinthians avança na Copinha e enfrenta o Internacional na 4ª fase	sports
4956	Com salários atrasados, Aranha e Mena faltam a treino do Santos	sports
4957	Palmeiras terá parte da bilheteria penhorada por dívida com Assunção	sports
4958	Calleri é apresentado pelo São Paulo e faz homenagem ao Boca Juniors	sports
4959	Hoje na TV: Grêmio x Santos, pelo Campeonato Brasileiro	sports
4960	Após eliminação na Copa do Brasil, São Paulo ganha e volta ao G4	sports
4961	Contra a Ponte Preta, São Paulo tenta fechar feridas da Libertadores	sports
4962	"
		Choque da PM faz segurança no revezamento da tocha no Rio
		"	sports
4963	Rivaldo é aprovado nos testes físicos e deve voltar a jogar	sports
4964	Problemas de saúde têm afetado trabalho de Muricy há sete anos	sports
4965	'Templo', Pacaembu é ignorado nas finais e espera por novo gestor	sports
4966	Melhor defesa, Palmeiras iguala maior marca no ano sem sofrer gol	sports
4967	"
		'Não posso ir para a balada?', diz Neymar a repórter sobre comprometimento
		"	sports
4968	Lucas Lima diz que pediu para atuar e reconhece que time não fez bom jogo	sports
4969	"
		Sorrindo, Bolt avança à final com o melhor tempo
		"	sports
4970	Fla e Flu criticam 'postura ditatorial' da Ferj e estudam criação de liga	sports
4971	Alonso será o primeiro a testar McLaren na Espanha	sports
4972	Palmeiras, Corinthians e Santos disputam a ponta do Brasileiro	sports
4973	Mesmo sem estar 100%, Arthur Nory é prata em Copa do Mundo de ginástica	sports
4974	Dória treina separadamente e aguarda acordo de última hora com o São Paulo	sports
4975	CBF não consegue autorização para usar vídeo-árbitro	sports
4976	'Ainda há muito o que fazer', afirma Dilma sobre a Rio-2016	sports
4977	Barcelona admite acordo com Neymar antes do prazo permitido pela Fifa	sports
